MainTopic	Subgroup	Difficulty	Title	Slug	Source	Link
Dynamic Programming Level 2	Digit DP	Hard	Count the Number of Powerful Integers	count-the-number-of-powerful-integers	leetcode	https://leetcode.com/problems/count-the-number-of-powerful-integers/description/
Dynamic Programming Level 2	Digit DP	Hard	Find All Good Strings	find-all-good-strings	leetcode	https://leetcode.com/problems/find-all-good-strings/description/
Dynamic Programming Level 2	DP on Trees	Medium	House Robber III	house-robber-iii	leetcode	https://leetcode.com/problems/house-robber-iii/
Dynamic Programming Level 2	DP on Trees	Medium	Longest ZigZag Path in a Binary Tree	longest-zigzag-path-in-a-binary-tree	leetcode	https://leetcode.com/problems/longest-zigzag-path-in-a-binary-tree/
Dynamic Programming Level 2	DP on Trees	Medium	Maximum Score After Applying Operations on a Tree	maximum-score-after-applying-operations-on-a-tree	leetcode	https://leetcode.com/problems/maximum-score-after-applying-operations-on-a-tree/description/
Dynamic Programming Level 2	DP on Trees	Medium	Subordinates		cses	https://cses.fi/problemset/task/1674
Dynamic Programming Level 2	DP on Trees	Hard	Tree Matching		cses	https://cses.fi/problemset/task/1130
Dynamic Programming Level 2	DP on Trees	Hard	Maximum Sum BST in Binary Tree	maximum-sum-bst-in-binary-tree	leetcode	https://leetcode.com/problems/maximum-sum-bst-in-binary-tree/
Dynamic Programming Level 2	DP on Trees	Hard	Number of Ways to Reorder Array to Get Same BST	number-of-ways-to-reorder-array-to-get-same-bst	leetcode	https://leetcode.com/problems/number-of-ways-to-reorder-array-to-get-same-bst/
Dynamic Programming Level 2	DP on Trees	Hard	Maximum Points After Collecting Coins From All Nodes	maximum-points-after-collecting-coins-from-all-nodes	leetcode	https://leetcode.com/problems/maximum-points-after-collecting-coins-from-all-nodes/description/
Dynamic Programming Level 2	DP on Trees	Hard	Sum of Distances in Tree	sum-of-distances-in-tree	leetcode	https://leetcode.com/problems/sum-of-distances-in-tree/description/
Dynamic Programming Level 2	DP on Trees	Hard	Maximum Points After Collecting Coins From All Nodes	maximum-points-after-collecting-coins-from-all-nodes	leetcode	https://leetcode.com/problems/maximum-points-after-collecting-coins-from-all-nodes/description/
Dynamic Programming Level 2	DP on Trees	Hard	Count Paths That Can Form a Palindrome in a Tree	count-paths-that-can-form-a-palindrome-in-a-tree	leetcode	https://leetcode.com/problems/count-paths-that-can-form-a-palindrome-in-a-tree/description/
Dynamic Programming Level 2	DP on Trees	Hard	Find Number of Coins to Place in Tree Nodes	find-number-of-coins-to-place-in-tree-nodes	leetcode	https://leetcode.com/problems/find-number-of-coins-to-place-in-tree-nodes/description/
Dynamic Programming Level 2	DP on Trees	Hard	Minimize the Total Price of the Trips	minimize-the-total-price-of-the-trips	leetcode	https://leetcode.com/problems/minimize-the-total-price-of-the-trips/description/
Dynamic Programming Level 2	DP on Trees	Hard	Tree Distances 1		cses	https://cses.fi/problemset/task/1132
Dynamic Programming Level 2	DP on Trees	Hard	Tree Distances II		cses	https://cses.fi/problemset/task/1133
Dynamic Programming Level 2	DP on Trees	Hard	Company Queries I		cses	https://cses.fi/problemset/task/1687
Dynamic Programming Level 2	DP on Trees	Hard	Company Queries II		cses	https://cses.fi/problemset/task/1688
Dynamic Programming Level 2	DP on Trees	Hard	Distance Queries		cses	https://cses.fi/problemset/task/1135
Dynamic Programming Level 2	DP with Math	Medium	Ugly Number II	ugly-number-ii	leetcode	https://leetcode.com/problems/ugly-number-ii/
Dynamic Programming Level 2	DP with Math	Medium	Count Sorted Vowel Strings	count-sorted-vowel-strings	leetcode	https://leetcode.com/problems/count-sorted-vowel-strings/
Dynamic Programming Level 2	DP with Math	Hard	Race Car	race-car	leetcode	https://leetcode.com/problems/race-car/
Dynamic Programming Level 2	DP with Math	Hard	Super Egg Drop	super-egg-drop	leetcode	https://leetcode.com/problems/super-egg-drop/
Dynamic Programming Level 2	DP with Math	Hard	Least Operators to Express Number	least-operators-to-express-number	leetcode	https://leetcode.com/problems/least-operators-to-express-number/
Dynamic Programming Level 2	DP with Math	Hard	Largest Multiple of Three	largest-multiple-of-three	leetcode	https://leetcode.com/problems/largest-multiple-of-three/
Dynamic Programming Level 2	DP with Math	Hard	Kth Smallest Instructions	kth-smallest-instructions	leetcode	https://leetcode.com/problems/kth-smallest-instructions/
Dynamic Programming Level 2	DP with Math	Medium	Number of Sets of K Non-Overlapping Line Segments	number-of-sets-of-k-non-overlapping-line-segments	leetcode	https://leetcode.com/problems/number-of-sets-of-k-non-overlapping-line-segments/
Dynamic Programming Level 2	DP with Math	Medium	Domino and Tromino Tiling	domino-and-tromino-tiling	leetcode	https://leetcode.com/problems/domino-and-tromino-tiling/
Dynamic Programming Level 2	DP with Math	Medium	Count Numbers with Unique Digits	count-numbers-with-unique-digits	leetcode	https://leetcode.com/problems/count-numbers-with-unique-digits/
Dynamic Programming Level 2	DP with Math	Hard	Minimum One Bit Operations to Make Integers Zero	minimum-one-bit-operations-to-make-integers-zero	leetcode	https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero/
Dynamic Programming Level 2	DP with Math	Hard	Find All Possible Stable Binary Arrays II	find-all-possible-stable-binary-arrays-ii	leetcode	https://leetcode.com/problems/find-all-possible-stable-binary-arrays-ii/description/
Dynamic Programming Level 2	DP with Math	Hard	Counting Tilings		cses	https://cses.fi/problemset/task/2181
Dynamic Programming Level 2	Dp with Probability	Medium	Soup Servings	soup-servings	leetcode	https://leetcode.com/problems/soup-servings/
Dynamic Programming Level 2	Dp with Probability	Medium	New 21 Game	new-21-game	leetcode	https://leetcode.com/problems/new-21-game/
Dynamic Programming Level 2	Dp with Probability	Medium	Airplane Seat Assignment Probability	airplane-seat-assignment-probability	leetcode	https://leetcode.com/problems/airplane-seat-assignment-probability/
Dynamic Programming Level 2	Dp with Probability	Medium	Knight Probability in Chessboard	knight-probability-in-chessboard	leetcode	https://leetcode.com/problems/knight-probability-in-chessboard/
Dynamic Programming Level 2	Dp with Probability	Medium	Champagne Tower	champagne-tower	leetcode	https://leetcode.com/problems/champagne-tower/
Dynamic Programming Level 2	Dp with Probability	Hard	Sushi		atcoder	https://atcoder.jp/contests/dp/tasks/dp_j
Dynamic Programming Level 2	Dp with Probability	Hard	Coins		atcoder	https://atcoder.jp/contests/dp/tasks/dp_i
Dynamic Programming Level 2	Dp with Probability	Hard	Probability of a Two Boxes Having the Same Number of Distinct Balls	probability-of-a-two-boxes-having-the-same-number-of-distinct-balls	leetcode	https://leetcode.com/problems/probability-of-a-two-boxes-having-the-same-number-of-distinct-balls/description/
Binary Search Tree	Basic Operations	Easy	Search in a Binary Search Tree	search-in-a-binary-search-tree	leetcode	https://leetcode.com/problems/search-in-a-binary-search-tree/
Binary Search Tree	Basic Operations	Medium	Insert into a Binary Search Tree	insert-into-a-binary-search-tree	leetcode	https://leetcode.com/problems/insert-into-a-binary-search-tree/
Binary Search Tree	Basic Operations	Medium	Delete Node in a BST	delete-node-in-a-bst	leetcode	https://leetcode.com/problems/delete-node-in-a-bst/
Binary Search Tree	Construction of BST	Easy	Convert Sorted Array to Binary Search Tree	convert-sorted-array-to-binary-search-tree	leetcode	https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree/
Binary Search Tree	Construction of BST	Medium	Convert Sorted List to Binary Search Tree	convert-sorted-list-to-binary-search-tree	leetcode	https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree/
Binary Search Tree	Construction of BST	Medium	Convert BST to Greater Tree	convert-bst-to-greater-tree	leetcode	https://leetcode.com/problems/convert-bst-to-greater-tree
Binary Search Tree	Construction of BST	Medium	Trim a Binary Search Tree	trim-a-binary-search-tree	leetcode	https://leetcode.com/problems/trim-a-binary-search-tree
Binary Search Tree	Construction of BST	Medium	Serialize and Deserialize BST	serialize-and-deserialize-bst	leetcode	https://leetcode.com/problems/serialize-and-deserialize-bst
Binary Search Tree	Construction of BST	Medium	Construct Binary Search Tree from Preorder Traversal	construct-binary-search-tree-from-preorder-traversal	leetcode	https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal/
Binary Search Tree	Construction of BST	Medium	Construct BST from Postorder		gfg	https://www.geeksforgeeks.org/problems/construct-bst-from-post-order/1
Binary Search Tree	Construction of BST	Medium	Balance a Binary Search Tree	balance-a-binary-search-tree	leetcode	https://leetcode.com/problems/balance-a-binary-search-tree
Binary Search Tree	Construction of BST	Medium	Binary Search Tree to Greater Sum Tree	binary-search-tree-to-greater-sum-tree	leetcode	https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
Binary Search Tree	Validation and Property	Easy	Find Mode in Binary Search Tree	find-mode-in-binary-search-tree	leetcode	https://leetcode.com/problems/find-mode-in-binary-search-tree
Binary Search Tree	Validation and Property	Easy	Range Sum of BST	range-sum-of-bst	leetcode	https://leetcode.com/problems/range-sum-of-bst/
Binary Search Tree	Validation and Property	Medium	Validate Binary Search Tree	validate-binary-search-tree	leetcode	https://leetcode.com/problems/validate-binary-search-tree/
Binary Search Tree	Validation and Property	Easy	Minimum Distance Between BST Nodes	minimum-distance-between-bst-nodes	leetcode	https://leetcode.com/problems/minimum-distance-between-bst-nodes
Binary Search Tree	Validation and Property	Medium	Kth Smallest Element in a BST	kth-smallest-element-in-a-bst	leetcode	https://leetcode.com/problems/kth-smallest-element-in-a-bst/
Binary Search Tree	Validation and Property	Easy	Increasing Order Search Tree	increasing-order-search-tree	leetcode	https://leetcode.com/problems/increasing-order-search-tree
Binary Search Tree	Validation and Property	Easy	Two Sum IV - Input is a BST	two-sum-iv-input-is-a-bst	leetcode	https://leetcode.com/problems/two-sum-iv-input-is-a-bst
Binary Search Tree	Validation and Property	Hard	Maximum Sum BST in Binary Tree	maximum-sum-bst-in-binary-tree	leetcode	https://leetcode.com/problems/maximum-sum-bst-in-binary-tree
Binary Search Tree	Validation and Property	Medium	Find Common Nodes in two BSTs		gfg	https://www.geeksforgeeks.org/problems/print-common-nodes-in-bst/1
Binary Search Tree	Validation and Property	Medium	All Elements in Two Binary Search Trees	all-elements-in-two-binary-search-trees	leetcode	https://leetcode.com/problems/all-elements-in-two-binary-search-trees/description/
Binary Search Tree	Validation and Property	Medium	Unique Binary Search Trees	unique-binary-search-trees	leetcode	https://leetcode.com/problems/unique-binary-search-trees/description/
Binary Search Tree	Validation and Property	Medium	Recover Binary Search Tree	recover-binary-search-tree	leetcode	https://leetcode.com/problems/recover-binary-search-tree/description/
Binary Search Tree	Validation and Property	Hard	Number of Ways to Reorder Array to Get Same BST	number-of-ways-to-reorder-array-to-get-same-bst	leetcode	https://leetcode.com/problems/number-of-ways-to-reorder-array-to-get-same-bst
Binary Search Tree	Validation and Property	Medium	Binary Search Tree Iterator	binary-search-tree-iterator	leetcode	https://leetcode.com/problems/binary-search-tree-iterator/
Binary Search Tree	Validation and Property	Medium	Lowest Common Ancestor of a Binary Search Tree	lowest-common-ancestor-of-a-binary-search-tree	leetcode	https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
Binary Search Tree	Validation and Property	Medium	Closest Nodes Queries in a Binary Search Tree	closest-nodes-queries-in-a-binary-search-tree	leetcode	https://leetcode.com/problems/closest-nodes-queries-in-a-binary-search-tree
Binary Tree	Traversals	Easy	Binary Tree Preorder Traversal	binary-tree-preorder-traversal	leetcode	https://leetcode.com/problems/binary-tree-preorder-traversal/
Binary Tree	Traversals	Easy	Binary Tree Inorder Traversal	binary-tree-inorder-traversal	leetcode	https://leetcode.com/problems/binary-tree-inorder-traversal/
Binary Tree	Traversals	Easy	Binary Tree Postorder Traversal	binary-tree-postorder-traversal	leetcode	https://leetcode.com/problems/binary-tree-postorder-traversal/
Binary Tree	Traversals	Easy	Preorder, Postorder, Inorder in a Single Traversal		gfg	https://www.geeksforgeeks.org/preorder-postorder-and-inorder-traversal-of-a-binary-tree-using-a-single-stack/
Binary Tree	Properties of trees	Easy	Remove Half Nodes		gfg	https://www.geeksforgeeks.org/problems/remove-half-nodes/1
Binary Tree	Properties of trees	Easy	Balanced Binary Tree	balanced-binary-tree	leetcode	https://leetcode.com/problems/balanced-binary-tree/description/
Binary Tree	Properties of trees	Easy	Maximum Depth of Binary Tree	maximum-depth-of-binary-tree	leetcode	https://leetcode.com/problems/maximum-depth-of-binary-tree/description/
Binary Tree	Properties of trees	Easy	Diameter of Binary Tree	diameter-of-binary-tree	leetcode	https://leetcode.com/problems/diameter-of-binary-tree/description/
Binary Tree	Properties of trees	Easy	Count Complete Tree Nodes	count-complete-tree-nodes	leetcode	https://leetcode.com/problems/count-complete-tree-nodes/description/
Binary Tree	Properties of trees	Easy	Minimum Depth of Binary Tree	minimum-depth-of-binary-tree	leetcode	https://leetcode.com/problems/minimum-depth-of-binary-tree/
Binary Tree	Properties of trees	Medium	Check Completeness of a Binary Tree	check-completeness-of-a-binary-tree	leetcode	https://leetcode.com/problems/check-completeness-of-a-binary-tree/
Binary Tree	Construction of Tree	Medium	Construct Binary Tree from Parent Array		gfg	https://www.geeksforgeeks.org/problems/construct-binary-tree-from-parent-array/1
Binary Tree	Construction of Tree	Medium	Linked List to Binary Tree		gfg	https://www.geeksforgeeks.org/problems/make-binary-tree/1
Binary Tree	Construction of Tree	Medium	Construct Binary Tree from Preorder and Inorder Traversal	construct-binary-tree-from-preorder-and-inorder-traversal	leetcode	https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal/
Binary Tree	Construction of Tree	Medium	Construct Binary Tree from Inorder and Postorder Traversal	construct-binary-tree-from-inorder-and-postorder-traversal	leetcode	https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal/
Binary Tree	Construction of Tree	Medium	Construct Binary Tree from Preorder and Postorder Traversal	construct-binary-tree-from-preorder-and-postorder-traversal	leetcode	https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal/
Binary Tree	Construction of Tree	Medium	Construct Binary Tree from String with Bracket Representation		gfg	https://www.geeksforgeeks.org/construct-binary-tree-string-bracket-representation/
Binary Tree	Two tree Validation	Easy	Same Tree	same-tree	leetcode	https://leetcode.com/problems/same-tree/
Binary Tree	Two tree Validation	Easy	Two Mirror Trees		gfg	https://www.geeksforgeeks.org/problems/two-mirror-trees/1
Binary Tree	Two tree Validation	Easy	Merge Two Binary Trees	merge-two-binary-trees	leetcode	https://leetcode.com/problems/merge-two-binary-trees/
Binary Tree	Two tree Validation	Easy	Subtree of Another Tree	subtree-of-another-tree	leetcode	https://leetcode.com/problems/subtree-of-another-tree/
Binary Tree	Two tree Validation	Easy	Check if Tree is Isomorphic		gfg	https://www.geeksforgeeks.org/problems/check-if-tree-is-isomorphic/1
Binary Tree	Two tree Validation	Easy	Leaf-Similar Trees	leaf-similar-trees	leetcode	https://leetcode.com/problems/leaf-similar-trees/
Binary Tree	Two tree Validation	Medium	Check if Subtree		gfg	https://www.geeksforgeeks.org/problems/check-if-subtree/1
Binary Tree	Two tree Validation	Medium	Mirror Tree		gfg	https://www.geeksforgeeks.org/problems/mirror-tree/1
Binary Tree	Level Order Traversal	Medium	Binary Tree Level Order Traversal	binary-tree-level-order-traversal	leetcode	https://leetcode.com/problems/binary-tree-level-order-traversal/description/
Binary Tree	Level Order Traversal	Medium	Binary Tree Level Order Traversal II	binary-tree-level-order-traversal-ii	leetcode	https://leetcode.com/problems/binary-tree-level-order-traversal-ii/description/
Binary Tree	Level Order Traversal	Easy	Cousins in Binary Tree	cousins-in-binary-tree	leetcode	https://leetcode.com/problems/cousins-in-binary-tree/description/
Binary Tree	Level Order Traversal	Easy	Average of Levels in Binary Tree	average-of-levels-in-binary-tree	leetcode	https://leetcode.com/problems/average-of-levels-in-binary-tree/description/
Binary Tree	Level Order Traversal	Medium	Minimum Number of Operations to Sort a Binary Tree by Level	minimum-number-of-operations-to-sort-a-binary-tree-by-level	leetcode	https://leetcode.com/problems/minimum-number-of-operations-to-sort-a-binary-tree-by-level/description/
Binary Tree	Level Order Traversal	Easy	Binary Tree Right Side View	binary-tree-right-side-view	leetcode	https://leetcode.com/problems/binary-tree-right-side-view/description/
Binary Tree	Level Order Traversal	Easy	Left View of Binary Tree		gfg	https://www.geeksforgeeks.org/problems/left-view-of-binary-tree/1
Binary Tree	Level Order Traversal	Medium	Top View of Binary Tree		gfg	https://www.geeksforgeeks.org/problems/top-view-of-binary-tree/1
Binary Tree	Level Order Traversal	Hard	Vertical Order Traversal of a Binary Tree	vertical-order-traversal-of-a-binary-tree	leetcode	https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree/
Binary Tree	Level Order Traversal	Hard	Serialize and Deserialize Binary Tree	serialize-and-deserialize-binary-tree	leetcode	https://leetcode.com/problems/serialize-and-deserialize-binary-tree/description/
Binary Tree	Level Order Traversal	Medium	All Nodes Distance K in Binary Tree	all-nodes-distance-k-in-binary-tree	leetcode	https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree/description/
Binary Tree	Level Order Traversal	Hard	Burning Tree		gfg	https://www.geeksforgeeks.org/problems/burning-tree/1
Binary Tree	Level Order Traversal	Medium	Populating Next Right Pointers in Each Node	populating-next-right-pointers-in-each-node	leetcode	https://leetcode.com/problems/populating-next-right-pointers-in-each-node/description/
Binary Tree	Binary Tree Path	Easy	Binary Tree Paths	binary-tree-paths	leetcode	https://leetcode.com/problems/binary-tree-paths/description/
Binary Tree	Binary Tree Path	Easy	Path Sum	path-sum	leetcode	https://leetcode.com/problems/path-sum/description/
Binary Tree	Binary Tree Path	Medium	Children Sum in a Binary Tree		gfg	https://www.geeksforgeeks.org/problems/children-sum-parent/1
Binary Tree	Binary Tree Path	Medium	Path Sum II	path-sum-ii	leetcode	https://leetcode.com/problems/path-sum-ii/
Binary Tree	Binary Tree Path	Medium	Sum Root to Leaf Numbers	sum-root-to-leaf-numbers	leetcode	https://leetcode.com/problems/sum-root-to-leaf-numbers/
Binary Tree	Binary Tree Path	Hard	Binary Tree Maximum Path Sum	binary-tree-maximum-path-sum	leetcode	https://leetcode.com/problems/binary-tree-maximum-path-sum/description/
Binary Tree	Binary Tree Path	Medium	Path Sum III	path-sum-iii	leetcode	https://leetcode.com/problems/path-sum-iii/description/
Binary Tree	Binary Tree Path	Medium	Lowest Common Ancestor of a Binary Tree	lowest-common-ancestor-of-a-binary-tree	leetcode	https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree/description/
Binary Tree	N-ary Tree	Theory	N-ary Tree		leetcode	https://leetcode.com/explore/learn/card/n-ary-tree/
Binary Tree	N-ary Tree	Easy	N-ary Tree Postorder Traversal	n-ary-tree-postorder-traversal	leetcode	https://leetcode.com/problems/n-ary-tree-postorder-traversal
Binary Tree	N-ary Tree	Easy	N-ary Tree Preorder Traversal	n-ary-tree-preorder-traversal	leetcode	https://leetcode.com/problems/n-ary-tree-preorder-traversal
Binary Tree	N-ary Tree	Easy	Maximum Depth of N-ary Tree	maximum-depth-of-n-ary-tree	leetcode	https://leetcode.com/problems/maximum-depth-of-n-ary-tree
Graphs	Graph Representation	Easy	DFS Traversal		naukri	https://www.naukri.com/code360/problems/dfs-traversal_630462
Graphs	Graph Representation	Easy	Find if Path Exists in Graph	find-if-path-exists-in-graph	leetcode	https://leetcode.com/problems/find-if-path-exists-in-graph/description/
Graphs	Graph Representation	Medium	Keys and Rooms	keys-and-rooms	leetcode	https://leetcode.com/problems/keys-and-rooms/description/
Graphs	Graph Representation	Medium	Number of Provinces	number-of-provinces	leetcode	https://leetcode.com/problems/number-of-provinces/description/
Graphs	Graph Representation	Medium	Count the Number of Complete Components	count-the-number-of-complete-components	leetcode	https://leetcode.com/problems/count-the-number-of-complete-components/description/
Graphs	Graph Representation	Medium	Reorder Routes to Make All Paths Lead to the City Zero	reorder-routes-to-make-all-paths-lead-to-the-city-zero	leetcode	https://leetcode.com/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero/description/
Graphs	Graph Representation	Hard	Longest Cycle in a Graph	longest-cycle-in-a-graph	leetcode	https://leetcode.com/problems/longest-cycle-in-a-graph/description/
Graphs	Graph Representation	Easy	BFS in Graph		naukri	https://www.naukri.com/code360/problems/bfs-in-graph_973002
Graphs	Graph Representation	Medium	Snakes and Ladders	snakes-and-ladders	leetcode	https://leetcode.com/problems/snakes-and-ladders/description/
Graphs	Graph Representation	Medium	Open the Lock	open-the-lock	leetcode	https://leetcode.com/problems/open-the-lock/description/
Graphs	Graph Representation	Medium	Round Trip 		cses	https://cses.fi/problemset/task/1667
Graphs	Graph Representation	Hard	Word Ladder	word-ladder	leetcode	https://leetcode.com/problems/word-ladder/description/
Graphs	Graph Representation	Hard	Valid BFS?		codeforces	https://codeforces.com/problemset/problem/1037/D
Graphs	Graph Representation	Medium	Count the Number of Houses at a Certain Distance I	count-the-number-of-houses-at-a-certain-distance-i	leetcode	https://leetcode.com/problems/count-the-number-of-houses-at-a-certain-distance-i/description/
Graphs	Graph Representation	Medium	As Far from Land as Possible	as-far-from-land-as-possible	leetcode	https://leetcode.com/problems/as-far-from-land-as-possible/description/
Graphs	Graph Representation	Medium	Minimum Operations to Convert Number	minimum-operations-to-convert-number	leetcode	https://leetcode.com/problems/minimum-operations-to-convert-number/description/
Graphs	Graph Representation	Medium	Minimum Score of a Path Between Two Cities	minimum-score-of-a-path-between-two-cities	leetcode	https://leetcode.com/problems/minimum-score-of-a-path-between-two-cities/description/
Graphs	Graph Representation	Medium	Shortest Path with Alternating Colors	shortest-path-with-alternating-colors	leetcode	https://leetcode.com/problems/shortest-path-with-alternating-colors/description/
Graphs	Graph Representation	Medium	Minimum Number of Operations to Make X and Y Equal	minimum-number-of-operations-to-make-x-and-y-equal	leetcode	https://leetcode.com/problems/minimum-number-of-operations-to-make-x-and-y-equal/description/
Graphs	Graph Representation	Hard	Shortest Path Visiting All Nodes	shortest-path-visiting-all-nodes	leetcode	https://leetcode.com/problems/shortest-path-visiting-all-nodes/description/
Graphs	Graph Representation	Medium	Jump Game III	jump-game-iii	leetcode	https://leetcode.com/problems/jump-game-iii/description/
Graphs	Graph Representation	Medium	Clone Graph	clone-graph	leetcode	https://leetcode.com/problems/clone-graph/description/
Graphs	Graph Representation	Hard	Last Day Where You Can Still Cross	last-day-where-you-can-still-cross	leetcode	https://leetcode.com/problems/last-day-where-you-can-still-cross/description/
Graphs	Graph Representation	Hard	Sliding Puzzle	sliding-puzzle	leetcode	https://leetcode.com/problems/sliding-puzzle/description/
Graphs	Graph Representation	Hard	Maximum Candies You Can Get from Boxes	maximum-candies-you-can-get-from-boxes	leetcode	https://leetcode.com/problems/maximum-candies-you-can-get-from-boxes/description/ 
Graphs	Graph Representation	Hard	Shortest Path to Get All Keys	shortest-path-to-get-all-keys	leetcode	https://leetcode.com/problems/shortest-path-to-get-all-keys/description/
Graphs	Graph Representation	Hard	Jump Game IV	jump-game-iv	leetcode	https://leetcode.com/problems/jump-game-iv/description/
Graphs	Graph Representation	Hard	Word Ladder II	word-ladder-ii	leetcode	https://leetcode.com/problems/word-ladder-ii/description/
Graphs	Graph Representation	Hard	Escape the Spreading Fire	escape-the-spreading-fire	leetcode	https://leetcode.com/problems/escape-the-spreading-fire/
Graphs	Cycle Detection 	Medium	Detect Cycle in an Undirected Graph (GeeksforGeeks)		gfg	https://www.geeksforgeeks.org/problems/detect-cycle-in-an-undirected-graph/0
Graphs	Cycle Detection 	Medium	Detect Cycle in a Directed Graph (GeeksforGeeks)		gfg	https://www.geeksforgeeks.org/problems/detect-cycle-in-a-directed-graph/1
Graphs	Cycle Detection 	Medium	Check if a Graph Has a Cycle of Odd Length		naukri	https://www.naukri.com/code360/library/check-if-a-graph-has-a-cycle-of-odd-length
Graphs	Cycle Detection 	Medium	Detect Cycles in 2D Grid	detect-cycles-in-2d-grid	leetcode	https://leetcode.com/problems/detect-cycles-in-2d-grid/
Graphs	Cycle Detection 	Hard	Shortest Cycle in a Graph	shortest-cycle-in-a-graph	leetcode	https://leetcode.com/problems/shortest-cycle-in-a-graph/description/
Graphs	Cycle Detection 	Medium	Is Graph Bipartite?	is-graph-bipartite	leetcode	https://leetcode.com/problems/is-graph-bipartite/
Graphs	Cycle Detection 	Medium	Possible Bipartition	possible-bipartition	leetcode	https://leetcode.com/problems/possible-bipartition/description/
Graphs	Cycle Detection 	Medium	Flower Planting With No Adjacent	flower-planting-with-no-adjacent	leetcode	https://leetcode.com/problems/flower-planting-with-no-adjacent/description/
Graphs	Cycle Detection 	Hard	Divide Nodes into the Maximum Number of Groups	divide-nodes-into-the-maximum-number-of-groups	leetcode	https://leetcode.com/problems/divide-nodes-into-the-maximum-number-of-groups/description/
Graphs	Topological Sort	Medium	Course Schedule	course-schedule	leetcode	https://leetcode.com/problems/course-schedule
Graphs	Topological Sort	Medium	Course Schedule II	course-schedule-ii	leetcode	https://leetcode.com/problems/course-schedule-ii
Graphs	Topological Sort	Medium	Find Eventual Safe States	find-eventual-safe-states	leetcode	https://leetcode.com/problems/find-eventual-safe-states/description/
Graphs	Topological Sort	Medium	Minimum Height Trees	minimum-height-trees	leetcode	https://leetcode.com/problems/minimum-height-trees
Graphs	Topological Sort	Medium	Loud and Rich	loud-and-rich	leetcode	https://leetcode.com/problems/loud-and-rich
Graphs	Topological Sort	Medium	All Ancestors of a Node in a Directed Acyclic Graph	all-ancestors-of-a-node-in-a-directed-acyclic-graph	leetcode	https://leetcode.com/problems/all-ancestors-of-a-node-in-a-directed-acyclic-graph/description/
Graphs	Topological Sort	Hard	Find All Possible Recipes from Given Supplies	find-all-possible-recipes-from-given-supplies	leetcode	https://leetcode.com/problems/find-all-possible-recipes-from-given-supplies
Graphs	Topological Sort	Hard	Alien Dictionary 		gfg	https://www.geeksforgeeks.org/problems/alien-dictionary/1
Graphs	Topological Sort	Hard	Longest Increasing Path in a Matrix	longest-increasing-path-in-a-matrix	leetcode	https://leetcode.com/problems/longest-increasing-path-in-a-matrix
Graphs	Topological Sort	Hard	Cat and Mouse	cat-and-mouse	leetcode	https://leetcode.com/problems/cat-and-mouse/description/
Graphs	Topological Sort	Hard	Sort Items by Groups Respecting Dependencies	sort-items-by-groups-respecting-dependencies	leetcode	https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies/description/
Graphs	Topological Sort	Hard	Sort Items by Groups Respecting Dependencies	sort-items-by-groups-respecting-dependencies	leetcode	https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies/description/
Graphs	Topological Sort	Hard	Largest Color Value in a Directed Graph	largest-color-value-in-a-directed-graph	leetcode	https://leetcode.com/problems/largest-color-value-in-a-directed-graph/description/
Graphs	Topological Sort	Hard	Parallel Courses III	parallel-courses-iii	leetcode	https://leetcode.com/problems/parallel-courses-iii
Graphs	Topological Sort	Hard	Parallel Courses II	parallel-courses-ii	leetcode	https://leetcode.com/problems/parallel-courses-ii/
Graphs	Topological Sort	Hard	Number of Increasing Paths in a Grid	number-of-increasing-paths-in-a-grid	leetcode	https://leetcode.com/problems/number-of-increasing-paths-in-a-grid
Graphs	Topological Sort	Hard	Build a Matrix With Conditions	build-a-matrix-with-conditions	leetcode	https://leetcode.com/problems/build-a-matrix-with-conditions
Graphs	Flood Fill	Easy	Flood Fill	flood-fill	leetcode	https://leetcode.com/problems/flood-fill/description/
Graphs	Flood Fill	Easy	Island Perimeter	island-perimeter	leetcode	https://leetcode.com/problems/island-perimeter/description/
Graphs	Flood Fill	Medium	Battleships in a Board	battleships-in-a-board	leetcode	https://leetcode.com/problems/battleships-in-a-board/description/
Graphs	Flood Fill	Medium	Number of Islands	number-of-islands	leetcode	https://leetcode.com/problems/number-of-islands/description/
Graphs	Flood Fill	Medium	Max Area of Island	max-area-of-island	leetcode	https://leetcode.com/problems/max-area-of-island/description/
Graphs	Flood Fill	Medium	Count Sub Islands	count-sub-islands	leetcode	https://leetcode.com/problems/count-sub-islands/description/
